listing_id,neighborhood
6990984,Upper East Side
6984063,Kips Bay
6979652,Murray Hill
6989990,Upper West Side
6960565,Financial District
7300648,Flatbush
7073590,Astoria
7042642,Williamsburg
6987065,Financial District
7054157,Sunnyside
7024502,Upper West Side
6952710,Baruch College (CUNY)
6953930,Jamaica Hills
7037459,Midtown East
7056173,Prospect Heights
7150035,Williamsburg
6987986,Chelsea
7038868,Murray Hill
6985399,Upper West Side
6979836,Financial District
7158317,Astoria
7007922,Financial District
7021344,Gramercy Park
6952328,Upper East Side
6995190,Weill Cornell Medical College
6970285,Kips Bay
7067886,Baruch College (CUNY)
6992002,Chelsea
6985497,Juilliard School 
7049824,New York University (NYU) 
7083276,Greenwich Village
6998002,Long Island City
6990324,Baruch College (CUNY)
6981890,The New School 
7126487,Weill Cornell Medical College
7037469,Washington Heights
6953827,Central Harlem
7046477,Upper West Side
6983420,Weill Cornell Medical College
7073456,Financial District
7074506,Juilliard School 
7035256,Central Park
6968807,Hunter College 
6975322,Hell's Kitchen
7190655,Central Harlem
7060448,Weill Cornell Medical College
7017467,Tribeca
6956987,Midtown East
7230879,Kips Bay
6986272,Murray Hill
7014250,Upper East Side
7064520,Weill Cornell Medical College
7038894,Pace University 
7024879,Kips Bay
7147363,Rego Park
7029870,Weill Cornell Medical College
6977294,East Village
7080388,Financial District
7037688,Stuyvesant Town - Peter Cooper Village
6991211,Randalls-Wards Island
6990069,DUMBO
6999964,Greenwich Village
6973552,Juilliard School 
6998929,Kips Bay
6959969,Garment District
7004719,Upper East Side
7044035,Theater District
7019097,Garment District
7023301,Theater District
7005919,Kips Bay
7032141,Chelsea
7075765,Hunter College 
7056785,Columbia University
7028925,Inwood
6990927,Hell's Kitchen
7078368,Pace University 
6965130,Battery Park City
6998514,Chelsea
7055525,Columbia University
7032683,Murray Hill
6962003,Murray Hill
6978555,Upper East Side
7002935,Hell's Kitchen
7027458,East Harlem
7049409,Hell's Kitchen
6958121,Weill Cornell Medical College
7041199,Hunter College 
7193373,Kips Bay
7011616,NoLita
6979268,Pace University 
7026100,Upper East Side
7099751,Park Slope
7220287,Astoria
6964217,Downtown Brooklyn
7006079,Little Italy
7062857,John Jay College of Criminal Justice 
7181634,East Village
7061896,Columbia University
7003299,Downtown Brooklyn
6960582,Kips Bay
6975527,Upper East Side
6978066,East Village
7021419,John Jay College of Criminal Justice 
7041674,John Jay College of Criminal Justice 
7057317,Bedford-Stuyvesant
7057327,Long Island City
6988429,Garment District
7083984,Stuyvesant Town - Peter Cooper Village
6990343,Rego Park
7039388,Battery Park City
6997235,Hell's Kitchen
7170863,Kips Bay
6999238,Garment District
6963620,Juilliard School 
7077547,Upper West Side
6969557,Pace University 
6957368,Hell's Kitchen
6964044,Hell's Kitchen
7098541,Murray Hill
7026300,Financial District
7028138,West Village
7056978,East Harlem
7061386,Kips Bay
6971207,Murray Hill
6965113,Battery Park City
6999633,Upper East Side
7044568,Upper East Side
6999032,Juilliard School 
7020750,Upper West Side
7057262,Stuyvesant Town - Peter Cooper Village
7001187,Cooper Union 
7162905,Murray Hill
6970822,Garment District
7010957,Midtown East
6966920,Long Island City
6982451,Murray Hill
7225810,Ocean Hill
6997339,Brooklyn Heights
6974462,Upper East Side
7019002,Upper East Side
7025293,Upper West Side
7104656,Upper East Side
7073768,Upper East Side
6978470,Murray Hill
7006635,Garment District
7029755,Theater District
6954618,Financial District
7033262,Juilliard School 
6986207,Central Park
7078233,Financial District
6990674,Baruch College (CUNY)
6958404,Garment District
7216728,West Village
7063286,Astoria
6991496,Pace University 
7076388,Hell's Kitchen
6991613,Far Rockaway
7005878,Central Harlem
6985631,Bowery
7108964,Bowery
7073741,Washington Heights
7024163,Theater District
6972306,Hunter College 
6991348,East Village
7135306,Van Cortlandt Park
7033014,Pace University 
6999125,Stuyvesant Town - Peter Cooper Village
6993269,Midtown East
6953382,Upper West Side
7069681,Battery Park City
6971517,Upper East Side
7020721,Van Cortlandt Park
7019672,Pelham Parkway
6989613,Theater District
7063035,Pace University 
7041416,Upper East Side
7059049,East Harlem
7024750,Upper East Side
7742803,Central Park
7002494,Tribeca
7137894,Bowery
6988414,Midtown East
7030283,Bushwick
6982280,Upper East Side
7063609,Columbia University
6968335,NoMad
7232384,Upper East Side
6978837,Pace University 
7024994,Pace University 
6970905,Garment District
6986899,Financial District
7030710,Hell's Kitchen
7052860,The New School 
6974753,Koreatown
7072558,Financial District
6953064,Stuyvesant Town - Peter Cooper Village
6979492,Pace University 
7007692,Midtown East
7066307,Garment District
6978696,Juilliard School 
7078313,Long Island City
7010075,Upper East Side
7079887,Stuyvesant Town - Peter Cooper Village
6985071,Murray Hill
6966484,Murray Hill
7054042,Gramercy Park
7108544,Koreatown
7001009,Boerum Hill
6968988,Central Harlem
7015664,Upper West Side
6967203,Midtown East
7013556,Midtown East
7075623,Murray Hill
7049745,Flatiron District
7132331,Garment District
7043752,Fashion Institute of Technology (FIT) 
6999126,Weill Cornell Medical College
7082859,Flatbush
6975665,Two Bridges
6969191,The New School 
7066731,Murray Hill
7044974,Greenwich Village
7072506,West Harlem
7005073,Upper West Side
7000496,Kips Bay
6960445,Upper East Side
7054977,Brownsville
7187297,SoHo
7077107,Pace University 
6970254,Upper East Side
6988783,Koreatown
7053999,Columbia University
7037021,Upper East Side
7011231,Upper East Side
6957362,Upper East Side
7082196,Long Island City
7010613,NoMad
7024337,Garment District
7059726,The New School 
6982473,Williamsburg
6996015,Upper West Side
6996786,Pace University 
7008138,Upper West Side
6999587,Central Park
7026852,Woodside
6964574,East Village
7466197,Bowery
6965048,Columbia University
7063861,Juilliard School 
7079737,Midtown East
7014431,Theater District
6988250,NoMad
7058443,Midtown East
6979196,Rego Park
7081927,Hunter College 
6955837,Kips Bay
7025798,Astoria
6989071,Baruch College (CUNY)
7120205,Chelsea
7044581,Upper East Side
7014084,Juilliard School 
7004693,Boerum Hill
6980683,Financial District
6960676,Central Harlem
7167647,Hell's Kitchen
6976645,Upper West Side
7075256,Upper East Side
6963765,East Village
6991272,Flatiron District
7026576,Theater District
6985255,Garment District
7033460,Pace University 
7061182,Fashion Institute of Technology (FIT) 
7055531,West Harlem
7052048,Hell's Kitchen
7181900,Kips Bay
6976488,Forest Hills
6954375,Lower East Side
6985389,Central Harlem
6977696,Theater District
6986868,Upper East Side
7208892,Chelsea
7035498,Hunter College 
7067006,Hell's Kitchen
7076159,Weill Cornell Medical College
7058963,Central Park
6992371,Forest Hills
7082156,Hell's Kitchen
7058561,Midtown East
6969502,Financial District
7082146,Roosevelt Island
6974756,New York University (NYU) 
6958535,Hell's Kitchen
7081145,Cooper Union 
7021113,Washington Heights
6956036,Chelsea
6993354,West Village
6999200,Ocean Hill
7006392,Hell's Kitchen
7006758,Long Island City
7054063,Hunter College 
7014179,Pace University 
6981409,Hell's Kitchen
7126500,East Village
6989780,East Village
7042621,Weill Cornell Medical College
7212286,Cooper Union 
7027016,Woodside
7018834,Midtown East
7030777,Financial District
7078111,Garment District
7010187,John Jay College of Criminal Justice 
6980296,Hell's Kitchen
6977756,Crown Heights
6973711,Hunter College 
7139773,Kips Bay
7074694,Columbia University
6992001,Carroll Gardens
7038482,Bushwick
7036864,Midtown East
7036100,Financial District
6985405,Sunnyside
7079019,NoLita
7210590,Murray Hill
7209301,Roosevelt Island
6969268,East Harlem
7027707,Park Slope
6992324,Forest Hills
7020278,Kips Bay
7108807,Central Park
7029324,Upper East Side
6971821,Upper East Side
7078787,Upper East Side
6960021,Theater District
7031050,Financial District
6976317,Kips Bay
7074332,Theater District
7036206,Kips Bay
7013783,Pace University 
6958697,Murray Hill
7073752,Upper East Side
7079541,Theater District
6966125,Baruch College (CUNY)
7041277,Central Harlem
6969161,Columbia University
6996365,Upper West Side
7077178,Midtown East
6995633,Midtown East
7016236,West Harlem
7038268,Upper East Side
6959067,Theater District
7111282,Greenpoint
7020108,Financial District
7014939,Marble Hill
6998685,Weill Cornell Medical College
7059352,Theater District
7118801,Upper West Side
6971054,Cobble Hill
6964197,East Harlem
6973044,Midtown East
7064817,Greenpoint
6987875,Bowery
6969185,Hell's Kitchen
7016570,Downtown Brooklyn
6963006,Central Park
6994043,Midtown East
7026316,Financial District
7047546,Juilliard School 
7034690,Central Park
6998642,Murray Hill
7038391,Downtown Brooklyn
7032775,Gramercy Park
7057592,Murray Hill
6973106,Theater District
6977531,Weill Cornell Medical College
7009677,Baruch College (CUNY)
7123696,Chelsea
7053980,Midtown East
7015681,Murray Hill
6980600,Financial District
6989207,Columbia University
7042370,Bushwick
7030515,Murray Hill
7015348,Fashion Institute of Technology (FIT) 
7029926,Longwood
7019641,Bushwick
7036267,Upper West Side
6963333,East Harlem
6954202,Inwood
7044029,Theater District
7078440,New York University (NYU) 
7007554,Upper East Side
6961638,Columbia University
6994046,Juilliard School 
7009177,Upper West Side
7095603,Randalls-Wards Island
6975597,NoMad
7030566,Upper West Side
6984912,Theater District
6977505,Murray Hill
6956669,Hell's Kitchen
7069492,Weill Cornell Medical College
7017351,East Village
6975840,Upper East Side
7009010,East Harlem
7019553,West Harlem
7200612,Hell's Kitchen
6975670,Cobble Hill
6990957,Long Island City
7051428,The New School 
7043641,Upper East Side
7153703,East Harlem
7079221,West Harlem
7034447,Upper East Side
7007133,Upper West Side
7142492,NoLita
7033744,Financial District
7025773,Upper East Side
6979545,Upper East Side
7105609,Columbia University
6997211,Garment District
7075779,Long Island City
7033081,Upper East Side
7006700,Upper East Side
6952830,Inwood
7180013,Brooklyn Heights
6972938,Hell's Kitchen
7079227,Financial District
6997630,Pace University 
6969360,The New School 
7063592,Murray Hill
6995663,East Village
7041604,East Harlem
6980690,Pace University 
6982828,Stuyvesant Town - Peter Cooper Village
7042984,Bowery
6953363,Hell's Kitchen
7041316,Upper West Side
6971463,Upper West Side
7068314,Tribeca
7050352,Gramercy Park
7209996,Weill Cornell Medical College
7014460,John Jay College of Criminal Justice 
7204272,Juilliard School 
6959949,John Jay College of Criminal Justice 
7050829,Financial District
7002938,Financial District
7051714,SoHo
7020221,Long Island City
7053017,Flatbush
6970156,Upper East Side
7020352,Hell's Kitchen
7047107,Gramercy Park
7094067,Pace University 
6980178,Cobble Hill
6972985,Woodside
6966121,Sunset Park
7083622,West Village
7052902,West Village
7035709,Stuyvesant Town - Peter Cooper Village
7001091,Juilliard School 
7042789,Marble Hill
7028286,Williamsburg
7084323,Williamsburg
7081691,Greenwich Village
6985212,Murray Hill
6952208,Weill Cornell Medical College
7186761,Cooper Union 
7073673,Weill Cornell Medical College
6952266,Upper East Side
7027594,Chelsea
7039276,Juilliard School 
6960800,Financial District
6970570,East Village
6958200,Cobble Hill
6964861,Midtown East
7039895,Kips Bay
7041472,Koreatown
7107057,Midtown East
7054898,Upper West Side
6968434,West Harlem
6970330,Upper East Side
6974818,Garment District
6990885,Financial District
6973306,Upper East Side
7056141,Bushwick
7082943,East Village
6965195,Hell's Kitchen
7121308,New York University (NYU) 
6994536,West Harlem
7075888,Koreatown
6974577,Juilliard School 
6962282,Garment District
7060568,Juilliard School 
7023337,Upper West Side
7014427,Upper East Side
7071598,Midtown East
7016892,Murray Hill
7123483,Midtown East
7038741,Hell's Kitchen
7057602,Theater District
7143653,Forest Hills
6996721,East Harlem
6969566,Upper East Side
7042754,Kips Bay
7065821,SoHo
6971377,Upper East Side
7068476,Inwood
6962857,Hell's Kitchen
7018528,Midtown East
6955011,East Village
6966521,Upper East Side
7076071,NoLita
7081340,SoHo
6982253,Civic Center
7048486,Gramercy Park
7046415,Financial District
7021734,Hell's Kitchen
6990104,Long Island City
7061848,Pace University 
7601090,East Harlem
7065197,Washington Heights
7001785,Prospect Park
7046355,John Jay College of Criminal Justice 
7032705,NYU Tandon School of Engineering 
7018644,West Harlem
6955984,Theater District
7153841,Theater District
6999282,NoLita
7030648,Weill Cornell Medical College
7075727,Koreatown
6989472,Williamsburg
7003296,Downtown Brooklyn
7214269,Garment District
7015030,Hunter College 
7044693,Stuyvesant Town - Peter Cooper Village
6993823,Upper East Side
6960461,Chelsea
6969674,Baruch College (CUNY)
7153686,Midtown East
7049238,Upper East Side
7075018,Murray Hill
6989369,Gramercy Park
7144025,Financial District
7060484,Hell's Kitchen
7021013,Garment District
7034916,NoMad
7068425,Upper East Side
7021581,Murray Hill
6956062,Midtown East
7011319,Juilliard School 
6975228,Baruch College (CUNY)
7083958,Mount Eden
7039596,Woodhaven
7083977,Columbia University
7011012,Theater District
7082628,Upper East Side
7005392,Hunter College 
7060605,Upper West Side
7036118,Upper East Side
7036984,Hell's Kitchen
7000764,John Jay College of Criminal Justice 
7006472,Theater District
6996815,Washington Heights
6997470,Theater District
6993312,Theater District
6957579,Upper East Side
7001979,Upper East Side
6954985,Upper East Side
7006517,Hell's Kitchen
7072351,Cooper Union 
7064322,Midtown East
7067155,Upper West Side
6978937,Washington Heights
